index,season,week,placement,Judge_Share,Has_Previous_Week,is_eliminated,log_fame,age_scaled,industry_Actor_Performer,industry_Influencer,industry_Model_Fashion,industry_Music,industry_Others,industry_Sports,industry_TV_Media,pred_V,pred_sigma,pred_total_score
208,18,6,8,0.1134751773049645,1,1,9.402303043493848,1.179276752905837,1,0,0,0,0,0,0,0.1276907138604019,0.7393160508590796,0.2411658911653664
210,18,6,7,0.1170212765957446,1,0,7.873617526382881,0.5246796804241175,0,0,0,0,0,0,1,0.12293090216183801,0.7255840382124294,0.23995217875758262
200,18,7,6,0.1422924901185771,1,0,8.28715569270427,0.0155486240494468,1,0,0,0,0,0,0,0.14444451006504208,0.7245924822852429,0.28673700018361914
201,18,7,4,0.1383399209486166,1,0,9.308038697805175,-1.1481795048069432,1,0,0,0,0,0,0,0.14406185782081127,0.7191749532742906,0.28240177876942785
202,18,7,3,0.1462450592885375,1,0,8.636201460858702,-0.1299173920576019,1,0,0,0,0,0,0,0.14455649509608245,0.7248664681913902,0.29080155438461996
205,18,7,5,0.1403162055335968,1,0,8.098815402099612,-0.9299804806463702,0,0,0,0,0,1,0,0.14208992381677457,0.717302901823088,0.28240612935037135
206,18,7,2,0.1482213438735178,1,0,6.646101042246198,-0.3481164162181751,0,0,0,0,0,1,0,0.14161012788445113,0.7159738869469766,0.2898314717579689
207,18,7,1,0.1541501976284585,1,0,8.31331474742745,-0.8572474725928457,0,0,0,0,0,1,0,0.14231126449258902,0.7188304973921885,0.2964614621210475
210,18,7,7,0.1304347826086956,1,1,7.873617526382881,0.5246796804241175,0,0,0,0,0,0,1,0.14092582082424954,0.7255840382124294,0.2713606034329451
200,18,8,6,0.168141592920354,1,1,8.28715569270427,0.0155486240494468,1,0,0,0,0,0,0,0.1681397410915448,0.7245924822852429,0.3362813340118988
201,18,8,4,0.1592920353982301,1,0,9.308038697805175,-1.1481795048069432,1,0,0,0,0,0,0,0.16769431710662427,0.7191749532742906,0.32698635250485436
202,18,8,3,0.1592920353982301,1,0,8.636201460858702,-0.1299173920576019,1,0,0,0,0,0,0,0.1682700965762689,0.7248664681913902,0.327562131974499
205,18,8,5,0.1769911504424778,1,0,8.098815402099612,-0.9299804806463702,0,0,0,0,0,1,0,0.1653988994909666,0.717302901823088,0.34239004993344435
206,18,8,2,0.1769911504424778,1,0,6.646101042246198,-0.3481164162181751,0,0,0,0,0,1,0,0.16484039599504752,0.7159738869469766,0.34183154643752534
207,18,8,1,0.1592920353982301,1,0,8.31331474742745,-0.8572474725928457,0,0,0,0,0,1,0,0.16565654973954794,0.7188304973921885,0.324948585137778
201,18,9,4,0.1989528795811518,1,0,9.308038697805175,-1.1481795048069432,1,0,0,0,0,0,0,0.20158952818189474,0.7191749532742906,0.4005424077630465
202,18,9,3,0.1884816753926701,1,0,8.636201460858702,-0.1299173920576019,1,0,0,0,0,0,0,0.2022816870673308,0.7248664681913902,0.3907633624600009
205,18,9,5,0.1989528795811518,1,1,8.098815402099612,-0.9299804806463702,0,0,0,0,0,1,0,0.19883014931858703,0.717302901823088,0.3977830288997388
206,18,9,2,0.2041884816753926,1,0,6.646101042246198,-0.3481164162181751,0,0,0,0,0,1,0,0.19815875831278043,0.7159738869469766,0.402347239988173
207,18,9,1,0.2094240837696335,1,0,8.31331474742745,-0.8572474725928457,0,0,0,0,0,1,0,0.1991398771194071,0.7188304973921885,0.40856396088904057
201,18,10,4,0.2529075649013137,1,1,9.308038697805175,-1.1481795048069432,1,0,0,0,0,0,0,0.2516189644560867,0.7191749532742906,0.5045265293574004
202,18,10,3,0.2267429691696957,1,1,8.636201460858702,-0.1299173920576019,1,0,0,0,0,0,0,0.252482899718812,0.7248664681913902,0.4792258688885077
206,18,10,2,0.2587209505138384,1,1,6.646101042246198,-0.3481164162181751,0,0,0,0,0,1,0,0.24733676403853933,0.7159738869469766,0.5060577145523777
207,18,10,1,0.2616285154151521,1,0,8.31331474742745,-0.8572474725928457,0,0,0,0,0,1,0,0.24856137178656204,0.7188304973921885,0.5101898872017141
211,19,1,8,0.0672043010752688,0,0,7.926718539279945,0.23374764821002,1,0,0,0,0,0,0,0.07749552340527663,0.7248835793316953,0.1446998244805454
212,19,1,9,0.0806451612903225,0,0,7.830433121715001,-0.4208494242716994,1,0,0,0,0,0,0,0.07712112705595228,0.7189579656184842,0.15776628834627476
213,19,1,6,0.086021505376344,0,0,7.781979555323255,1.0338107367987883,1,0,0,0,0,0,0,0.07785342606676177,0.7310343824750185,0.16387493144310578
214,19,1,3,0.0779569892473118,0,0,7.837447906179832,-1.0027134886998943,1,0,0,0,0,0,0,0.07682539189641115,0.7141130703248978,0.15478238114372295
215,19,1,1,0.0967741935483871,0,0,8.954097685623859,0.23374764821002,1,0,0,0,0,0,0,0.07789441138737796,0.7293149644970501,0.17466860493576505
216,19,1,13,0.0591397849462365,0,1,8.002208676650032,-0.4935824323252238,0,0,0,0,0,1,0,0.0764439054293712,0.7205538938407422,0.1355836903756077
217,19,1,11,0.0833333333333333,0,0,10.024240832105832,0.8883447206917394,0,0,0,0,0,1,0,0.07793458960592993,0.7410390159505539,0.16126792293926323
218,19,1,5,0.0725806451612903,0,0,8.553425341096958,2.706669922029849,1,0,0,0,0,0,0,0.07903017005300571,0.7487247968218091,0.151610815214296
219,19,1,10,0.053763440860215,0,0,7.293850628836247,2.4157378898157518,0,0,1,0,0,0,0,0.07693565083988406,0.7468226573712343,0.13069909170009905
220,19,1,7,0.0672043010752688,0,0,8.49825414800654,0.8883447206917394,0,0,0,0,0,1,0,0.07734254500796676,0.7343919925389554,0.14454684608323556
221,19,1,12,0.0779569892473118,0,0,7.648460638684199,0.8156117126382151,0,0,0,0,0,0,1,0.07569552728275056,0.727073681732068,0.15365251653006234
222,19,1,4,0.086021505376344,0,0,7.225955740891017,-1.5118445450745652,0,1,0,0,0,0,0,0.07538766682546477,0.7113493829471169,0.16140917220180878
223,19,1,2,0.0913978494623656,0,0,6.423853470008382,-1.5845775531280897,0,0,0,0,0,0,1,0.07404006514384728,0.7017880927393294,0.16543791460621288
211,19,2,8,0.0856353591160221,1,0,7.926718539279945,0.23374764821002,1,0,0,0,0,0,0,0.0839099258408393,0.7248835793316953,0.1695452849568614
212,19,2,9,0.0828729281767955,1,0,7.830433121715001,-0.4208494242716994,1,0,0,0,0,0,0,0.08350454023240106,0.7189579656184842,0.16637746840919654
213,19,2,6,0.0966850828729281,1,0,7.781979555323255,1.0338107367987883,1,0,0,0,0,0,0,0.08429745255804592,0.7310343824750185,0.18098253543097403
214,19,2,3,0.0939226519337016,1,0,7.837447906179832,-1.0027134886998943,1,0,0,0,0,0,0,0.08318432669986124,0.7141130703248978,0.17710697863356284
215,19,2,1,0.0883977900552486,1,0,8.954097685623859,0.23374764821002,1,0,0,0,0,0,0,0.0843418302854597,0.7293149644970501,0.1727396203407083
217,19,2,11,0.0773480662983425,1,0,10.024240832105832,0.8883447206917394,0,0,0,0,0,1,0,0.08438533410595113,0.7410390159505539,0.16173340040429363
218,19,2,5,0.0773480662983425,1,0,8.553425341096958,2.706669922029849,1,0,0,0,0,0,0,0.08557159713157182,0.7487247968218091,0.16291966342991432
219,19,2,10,0.0773480662983425,1,0,7.293850628836247,2.4157378898157518,0,0,1,0,0,0,0,0.08330371191546548,0.7468226573712343,0.160651778213808
220,19,2,7,0.0662983425414364,1,0,8.49825414800654,0.8883447206917394,0,0,0,0,0,1,0,0.0837442852282017,0.7343919925389554,0.15004262776963811
221,19,2,12,0.0773480662983425,1,1,7.648460638684199,0.8156117126382151,0,0,0,0,0,0,1,0.08196094176384837,0.727073681732068,0.15930900806219087
222,19,2,4,0.0911602209944751,1,0,7.225955740891017,-1.5118445450745652,0,1,0,0,0,0,0,0.08162759930734181,0.7113493829471169,0.1727878203018169
223,19,2,2,0.0856353591160221,1,0,6.423853470008382,-1.5845775531280897,0,0,0,0,0,0,1,0.08016845493101239,0.7017880927393294,0.16580381404703448
211,19,3,8,0.0821529745042493,1,0,7.926718539279945,0.23374764821002,1,0,0,0,0,0,0,0.09140125911642284,0.7248835793316953,0.17355423362067213
212,19,3,9,0.0906515580736544,1,0,7.830433121715001,-0.4208494242716994,1,0,0,0,0,0,0,0.09095968138092092,0.7189579656184842,0.1816112394545753
213,19,3,6,0.0878186968838526,1,0,7.781979555323255,1.0338107367987883,1,0,0,0,0,0,0,0.0918233835497244,0.7310343824750185,0.179642080433577
214,19,3,3,0.1133144475920679,1,0,7.837447906179832,-1.0027134886998943,1,0,0,0,0,0,0,0.09061087973717055,0.7141130703248978,0.20392532732923846
215,19,3,1,0.0906515580736544,1,0,8.954097685623859,0.23374764821002,1,0,0,0,0,0,0,0.09187172324400608,0.7293149644970501,0.1825232813176605
217,19,3,11,0.0736543909348441,1,1,10.024240832105832,0.8883447206917394,0,0,0,0,0,1,0,0.09191911101046453,0.7410390159505539,0.16557350194530862
218,19,3,5,0.0963172804532577,1,0,8.553425341096958,2.706669922029849,1,0,0,0,0,0,0,0.093211281550463,0.7487247968218091,0.1895285620037207
219,19,3,10,0.0821529745042493,1,0,7.293850628836247,2.4157378898157518,0,0,1,0,0,0,0,0.0907409234586584,0.7468226573712343,0.17289389796290772
220,19,3,7,0.0793201133144475,1,0,8.49825414800654,0.8883447206917394,0,0,0,0,0,1,0,0.09122083039593262,0.7343919925389554,0.17054094371038012
222,19,3,4,0.1133144475920679,1,0,7.225955740891017,-1.5118445450745652,0,1,0,0,0,0,0,0.08891517041134904,0.7113493829471169,0.20222961800341693
223,19,3,2,0.0906515580736544,1,0,6.423853470008382,-1.5845775531280897,0,0,0,0,0,0,1,0.08732575614488755,0.7017880927393294,0.17797731421854196
211,19,4,8,0.090625,1,0,7.926718539279945,0.23374764821002,1,0,0,0,0,0,0,0.10065321297327307,0.7248835793316953,0.19127821297327308
212,19,4,9,0.075,1,0,7.830433121715001,-0.4208494242716994,1,0,0,0,0,0,0,0.10016693720108576,0.7189579656184842,0.17516693720108575
213,19,4,6,0.121875,1,0,7.781979555323255,1.0338107367987883,1,0,0,0,0,0,0,0.10111806631224297,0.7310343824750185,0.22299306631224297
214,19,4,3,0.1125,1,0,7.837447906179832,-1.0027134886998943,1,0,0,0,0,0,0,0.0997828286398556,0.7141130703248978,0.2122828286398556
215,19,4,1,0.125,1,0,8.954097685623859,0.23374764821002,1,0,0,0,0,0,0,0.10117129911877795,0.7293149644970501,0.22617129911877795
218,19,4,5,0.0875,1,0,8.553425341096958,2.706669922029849,1,0,0,0,0,0,0,0.1026464521835534,0.7487247968218091,0.1901464521835534
219,19,4,10,0.090625,1,1,7.293850628836247,2.4157378898157518,0,0,1,0,0,0,0,0.09992603583985797,0.7468226573712343,0.19055103583985797
220,19,4,7,0.078125,1,0,8.49825414800654,0.8883447206917394,0,0,0,0,0,1,0,0.1004545206291461,0.7343919925389554,0.17857952062914612
222,19,4,4,0.103125,1,0,7.225955740891017,-1.5118445450745652,0,1,0,0,0,0,0,0.09791547370883354,0.7113493829471169,0.20104047370883354
223,19,4,2,0.115625,1,0,6.423853470008382,-1.5845775531280897,0,0,0,0,0,0,1,0.09616517339337363,0.7017880927393294,0.21179017339337364
211,19,5,8,0.106060606060606,1,0,7.926718539279945,0.23374764821002,1,0,0,0,0,0,0,0.11182771303377548,0.7248835793316953,0.21788831909438147
212,19,5,9,0.0909090909090909,1,0,7.830433121715001,-0.4208494242716994,1,0,0,0,0,0,0,0.11128745102026301,0.7189579656184842,0.2021965419293539
213,19,5,6,0.1287878787878787,1,0,7.781979555323255,1.0338107367987883,1,0,0,0,0,0,0,0.11234417429971562,0.7310343824750185,0.24113205308759433
214,19,5,3,0.125,1,0,7.837447906179832,-1.0027134886998943,1,0,0,0,0,0,0,0.11086069880152888,0.7141130703248978,0.23586069880152888
215,19,5,1,0.1287878787878787,1,0,8.954097685623859,0.23374764821002,1,0,0,0,0,0,0,0.11240331700204302,0.7293149644970501,0.2411911957899217
218,19,5,5,0.0871212121212121,1,0,8.553425341096958,2.706669922029849,1,0,0,0,0,0,0,0.11404224127217444,0.7487247968218091,0.20116345339338654
220,19,5,7,0.0757575757575757,1,0,8.49825414800654,0.8883447206917394,0,0,0,0,0,1,0,0.11160696190438095,0.7343919925389554,0.18736453766195665
222,19,5,4,0.1212121212121212,1,0,7.225955740891017,-1.5118445450745652,0,1,0,0,0,0,0,0.10878603049050349,0.7113493829471169,0.2299981517026247
223,19,5,2,0.1363636363636363,1,0,6.423853470008382,-1.5845775531280897,0,0,0,0,0,0,1,0.1068414121756152,0.7017880927393294,0.2432050485392515
211,19,6,8,0.0955631399317406,1,0,7.926718539279945,0.23374764821002,1,0,0,0,0,0,0,0.11182771303377548,0.7248835793316953,0.20739085296551607
212,19,6,9,0.1092150170648464,1,1,7.830433121715001,-0.4208494242716994,1,0,0,0,0,0,0,0.11128745102026301,0.7189579656184842,0.22050246808510943
213,19,6,6,0.1092150170648464,1,0,7.781979555323255,1.0338107367987883,1,0,0,0,0,0,0,0.11234417429971562,0.7310343824750185,0.22155919136456204
214,19,6,3,0.1126279863481228,1,0,7.837447906179832,-1.0027134886998943,1,0,0,0,0,0,0,0.11086069880152888,0.7141130703248978,0.22348868514965167
215,19,6,1,0.1331058020477815,1,0,8.954097685623859,0.23374764821002,1,0,0,0,0,0,0,0.11240331700204302,0.7293149644970501,0.24550911904982453
218,19,6,5,0.0955631399317406,1,0,8.553425341096958,2.706669922029849,1,0,0,0,0,0,0,0.11404224127217444,0.7487247968218091,0.20960538120391503
220,19,6,7,0.1023890784982935,1,0,8.49825414800654,0.8883447206917394,0,0,0,0,0,1,0,0.11160696190438095,0.7343919925389554,0.21399604040267445
222,19,6,4,0.1228668941979522,1,0,7.225955740891017,-1.5118445450745652,0,1,0,0,0,0,0,0.10878603049050349,0.7113493829471169,0.2316529246884557
223,19,6,2,0.1194539249146757,1,0,6.423853470008382,-1.5845775531280897,0,0,0,0,0,0,1,0.1068414121756152,0.7017880927393294,0.2262953370902909
211,19,7,8,0.1141199226305609,1,1,7.926718539279945,0.23374764821002,1,0,0,0,0,0,0,0.12583113984623748,0.7248835793316953,0.23995106247679837
213,19,7,6,0.1353965183752417,1,0,7.781979555323255,1.0338107367987883,1,0,0,0,0,0,0,0.12641227405721836,0.7310343824750185,0.26180879243246
214,19,7,3,0.1295938104448742,1,0,7.837447906179832,-1.0027134886998943,1,0,0,0,0,0,0,0.12474303297370964,0.7141130703248978,0.25433684341858387
215,19,7,1,0.1315280464216634,1,0,8.954097685623859,0.23374764821002,1,0,0,0,0,0,0,0.12647882279943573,0.7293149644970501,0.25800686922109917
218,19,7,5,0.11605415860735,1,0,8.553425341096958,2.706669922029849,1,0,0,0,0,0,0,0.1283229784513537,0.7487247968218091,0.2443771370587037
220,19,7,7,0.1083172147001934,1,0,8.49825414800654,0.8883447206917394,0,0,0,0,0,1,0,0.1255827455486123,0.7343919925389554,0.2338999602488057
222,19,7,4,0.1450676982591876,1,0,7.225955740891017,-1.5118445450745652,0,1,0,0,0,0,0,0.12240856800704841,0.7113493829471169,0.267476266266236
223,19,7,2,0.1199226305609284,1,0,6.423853470008382,-1.5845775531280897,0,0,0,0,0,0,1,0.12022043831638438,0.7017880927393294,0.2401430688773128
213,19,8,6,0.1290322580645161,1,0,7.781979555323255,1.0338107367987883,1,0,0,0,0,0,0,0.14460853025007434,0.7310343824750185,0.27364078831459043
214,19,8,3,0.1733870967741935,1,0,7.837447906179832,-1.0027134886998943,1,0,0,0,0,0,0,0.14269901235302282,0.7141130703248978,0.31608610912721635
215,19,8,1,0.1653225806451612,1,0,8.954097685623859,0.23374764821002,1,0,0,0,0,0,0,0.1446846582674984,0.7293149644970501,0.3100072389126596
218,19,8,5,0.1169354838709677,1,0,8.553425341096958,2.706669922029849,1,0,0,0,0,0,0,0.14679426859106176,0.7487247968218091,0.26372975246202945
220,19,8,7,0.1008064516129032,1,1,8.49825414800654,0.8883447206917394,0,0,0,0,0,1,0,0.14365959630101993,0.7343919925389554,0.24446604791392312
222,19,8,4,0.1612903225806451,1,0,7.225955740891017,-1.5118445450745652,0,1,0,0,0,0,0,0.14002851575554554,0.7113493829471169,0.30131883833619066
223,19,8,2,0.1532258064516129,1,0,6.423853470008382,-1.5845775531280897,0,0,0,0,0,0,1,0.1375254184817772,0.7017880927393294,0.2907512249333901
213,19,9,6,0.1635514018691588,1,1,7.781979555323255,1.0338107367987883,1,0,0,0,0,0,0,0.16886804549386528,0.7310343824750185,0.3324194473630241
214,19,9,3,0.1799065420560747,1,0,7.837447906179832,-1.0027134886998943,1,0,0,0,0,0,0,0.16663818703010097,0.7141130703248978,0.3465447290861757
215,19,9,1,0.1799065420560747,1,0,8.954097685623859,0.23374764821002,1,0,0,0,0,0,0,0.16895694474128517,0.7293149644970501,0.3488634867973599
218,19,9,5,0.1331775700934579,1,0,8.553425341096958,2.706669922029849,1,0,0,0,0,0,0,0.17142046312071796,0.7487247968218091,0.3045980332141759
222,19,9,4,0.1728971962616822,1,0,7.225955740891017,-1.5118445450745652,0,1,0,0,0,0,0,0.16351968814117546,0.7113493829471169,0.33641688440285766
223,19,9,2,0.1705607476635514,1,0,6.423853470008382,-1.5845775531280897,0,0,0,0,0,0,1,0.16059667147285508,0.7017880927393294,0.3311574191364065
214,19,10,3,0.2136986301369863,1,0,7.837447906179832,-1.0027134886998943,1,0,0,0,0,0,0,0.2004954641999281,0.7141130703248978,0.4141940943369144
215,19,10,1,0.2054794520547945,1,0,8.954097685623859,0.23374764821002,1,0,0,0,0,0,0,0.20328534335041992,0.7293149644970501,0.40876479540521443
218,19,10,5,0.1698630136986301,1,1,8.553425341096958,2.706669922029849,1,0,0,0,0,0,0,0.2062493954074686,0.7487247968218091,0.37611240910609867
222,19,10,4,0.2082191780821917,1,0,7.225955740891017,-1.5118445450745652,0,1,0,0,0,0,0,0.19674335375342436,0.7113493829471169,0.40496253183561604
223,19,10,2,0.2027397260273972,1,0,6.423853470008382,-1.5845775531280897,0,0,0,0,0,0,1,0.19322644328875904,0.7017880927393294,0.39596616931615625
214,19,11,3,0.2494662035526728,1,1,7.837447906179832,-1.0027134886998943,1,0,0,0,0,0,0,0.25259251840551555,0.7141130703248978,0.5020587219581883
215,19,11,1,0.2558640849980489,1,0,8.954097685623859,0.23374764821002,1,0,0,0,0,0,0,0.25610732410689074,0.7293149644970501,0.5119714091049397
222,19,11,4,0.2430708807481465,1,1,7.225955740891017,-1.5118445450745652,0,1,0,0,0,0,0,0.24786545372702015,0.7113493829471169,0.49093633447516666
223,19,11,2,0.2515988307011315,1,1,6.423853470008382,-1.5845775531280897,0,0,0,0,0,0,1,0.2434347037605736,0.7017880927393294,0.49503353446170506
224,20,1,9,0.0786163522012578,0,0,8.168478721543156,2.124805857601654,1,0,0,0,0,0,0,0.0854820239554493,0.742029116654303,0.16409837615670708
225,20,1,7,0.0786163522012578,0,0,7.608927291164489,-1.8027765772886628,1,0,0,0,0,0,0,0.0830414114529942,0.7064801825464898,0.161657763654252
226,20,1,2,0.0974842767295597,0,0,7.83394563928405,-1.1481795048069432,1,0,0,0,0,0,0,0.08349824642086992,0.7128829814548207,0.18098252315042962
227,20,1,1,0.10062893081761,0,0,8.132102383614248,-0.9299804806463702,1,0,0,0,0,0,0,0.08374441659923924,0.7159780770153894,0.18437334741684924
228,20,1,4,0.0943396226415094,0,0,4.629979967840022,-1.0027134886998943,0,0,0,0,0,1,0,0.08149895336226164,0.701982323341043,0.17583857600377104
229,20,1,10,0.0817610062893081,0,0,7.6985699290780305,-1.0027134886998943,0,0,0,0,0,1,0,0.08275832306921958,0.714985182238647,0.1645193293585277
230,20,1,6,0.0880503144654088,0,0,7.436322576016856,0.961077728745264,0,0,0,0,1,0,0,0.08399732031397021,0.7279489671647279,0.172047634779379
231,20,1,11,0.0691823899371069,0,0,6.2982700647360295,-1.293645520913992,0,0,1,0,0,0,0,0.0812519533475065,0.7110826243650263,0.15043434328461341
232,20,1,3,0.0817610062893081,0,0,6.136550058145708,-0.4208494242716994,0,0,0,0,1,0,0,0.08268858102350153,0.7107749664502686,0.16444958731280962
233,20,1,12,0.0691823899371069,0,0,8.262869555127216,0.0155486240494468,0,0,0,1,0,0,0,0.08483538833471692,0.7253851385359099,0.15401777827182384
234,20,1,8,0.0786163522012578,0,0,9.364697664496571,2.270271873708703,0,0,0,1,0,0,0,0.08659504927934959,0.7494445538979654,0.1652114014806074
235,20,1,5,0.0817610062893081,0,0,5.015918349399086,-0.4208494242716994,0,0,0,0,0,0,1,0.08060833284092132,0.7054789576909678,0.16236933913022944
224,20,2,9,0.0806916426512968,1,0,8.168478721543156,2.124805857601654,1,0,0,0,0,0,0,0.0854820239554493,0.742029116654303,0.1661736666067461
225,20,2,7,0.0922190201729106,1,0,7.608927291164489,-1.8027765772886628,1,0,0,0,0,0,0,0.0830414114529942,0.7064801825464898,0.1752604316259048
226,20,2,2,0.0922190201729106,1,0,7.83394563928405,-1.1481795048069432,1,0,0,0,0,0,0,0.08349824642086992,0.7128829814548207,0.1757172665937805
227,20,2,1,0.0922190201729106,1,0,8.132102383614248,-0.9299804806463702,1,0,0,0,0,0,0,0.08374441659923924,0.7159780770153894,0.17596343677214984
228,20,2,4,0.0979827089337175,1,0,4.629979967840022,-1.0027134886998943,0,0,0,0,0,1,0,0.08149895336226164,0.701982323341043,0.17948166229597912
229,20,2,10,0.0806916426512968,1,0,7.6985699290780305,-1.0027134886998943,0,0,0,0,0,1,0,0.08275832306921958,0.714985182238647,0.1634499657205164
230,20,2,6,0.0806916426512968,1,0,7.436322576016856,0.961077728745264,0,0,0,0,1,0,0,0.08399732031397021,0.7279489671647279,0.16468896296526703
231,20,2,11,0.0749279538904899,1,0,6.2982700647360295,-1.293645520913992,0,0,1,0,0,0,0,0.0812519533475065,0.7110826243650263,0.1561799072379964
232,20,2,3,0.0778097982708933,1,0,6.136550058145708,-0.4208494242716994,0,0,0,0,1,0,0,0.08268858102350153,0.7107749664502686,0.1604983792943948
233,20,2,12,0.0893371757925072,1,1,8.262869555127216,0.0155486240494468,0,0,0,1,0,0,0,0.08483538833471692,0.7253851385359099,0.17417256412722412
234,20,2,8,0.0806916426512968,1,0,9.364697664496571,2.270271873708703,0,0,0,1,0,0,0,0.08659504927934959,0.7494445538979654,0.16728669193064638
